Date,Symbol,Close
5/25/2006,TATAMOTORS,807.5
5/26/2006,TATAMOTORS,813.75
5/29/2006,TATAMOTORS,823.65
5/30/2006,TATAMOTORS,788.6
5/31/2006,TATAMOTORS,788.05
6/1/2006,TATAMOTORS,742.5
6/2/2006,TATAMOTORS,789.85
6/5/2006,TATAMOTORS,785.8
6/6/2006,TATAMOTORS,766.9
6/7/2006,TATAMOTORS,745.3
6/8/2006,TATAMOTORS,720
6/9/2006,TATAMOTORS,757.15
6/12/2006,TATAMOTORS,727.9
6/13/2006,TATAMOTORS,694.35
6/14/2006,TATAMOTORS,660.45
6/15/2006,TATAMOTORS,695.15
6/16/2006,TATAMOTORS,724.6
6/19/2006,TATAMOTORS,768.05
6/20/2006,TATAMOTORS,758.2
6/21/2006,TATAMOTORS,762.2
6/22/2006,TATAMOTORS,780.3
6/23/2006,TATAMOTORS,777.2
6/25/2006,TATAMOTORS,775.8
6/26/2006,TATAMOTORS,730.55
6/27/2006,TATAMOTORS,745.3
6/28/2006,TATAMOTORS,741.5
6/29/2006,TATAMOTORS,765.15
6/30/2006,TATAMOTORS,794.85
7/3/2006,TATAMOTORS,787.85
7/4/2006,TATAMOTORS,797.8
7/5/2006,TATAMOTORS,801.4
7/6/2006,TATAMOTORS,798.35
7/7/2006,TATAMOTORS,770.8
7/10/2006,TATAMOTORS,787
7/11/2006,TATAMOTORS,756.5
7/12/2006,TATAMOTORS,770.1
7/13/2006,TATAMOTORS,770
7/14/2006,TATAMOTORS,739.45
7/17/2006,TATAMOTORS,695.35
7/18/2006,TATAMOTORS,688.95
7/19/2006,TATAMOTORS,659.2
7/20/2006,TATAMOTORS,688.6
7/21/2006,TATAMOTORS,672.45
7/24/2006,TATAMOTORS,684.5
7/25/2006,TATAMOTORS,701.75
7/26/2006,TATAMOTORS,728.8
7/27/2006,TATAMOTORS,738.75
7/28/2006,TATAMOTORS,728.6
7/31/2006,TATAMOTORS,742.05
8/1/2006,TATAMOTORS,731.6
8/2/2006,TATAMOTORS,758.35
8/3/2006,TATAMOTORS,768.95
8/4/2006,TATAMOTORS,758.9
8/7/2006,TATAMOTORS,749.5
8/8/2006,TATAMOTORS,767.15
8/9/2006,TATAMOTORS,793.35
8/10/2006,TATAMOTORS,789.45
8/11/2006,TATAMOTORS,789.9
8/14/2006,TATAMOTORS,800.65
8/16/2006,TATAMOTORS,817.55
8/17/2006,TATAMOTORS,837.5
8/18/2006,TATAMOTORS,849.95
8/21/2006,TATAMOTORS,858.55
8/22/2006,TATAMOTORS,845.35
8/23/2006,TATAMOTORS,847.3
8/24/2006,TATAMOTORS,860.1
8/25/2006,TATAMOTORS,852.1
8/28/2006,TATAMOTORS,852.1
8/29/2006,TATAMOTORS,845.4
8/30/2006,TATAMOTORS,854.25
8/31/2006,TATAMOTORS,845.85
9/1/2006,TATAMOTORS,862.85
9/4/2006,TATAMOTORS,897.2
9/5/2006,TATAMOTORS,886.6
9/6/2006,TATAMOTORS,885.85
9/7/2006,TATAMOTORS,897.65
9/8/2006,TATAMOTORS,899.5
9/11/2006,TATAMOTORS,847.5
9/12/2006,TATAMOTORS,853.85
9/13/2006,TATAMOTORS,870.2
9/14/2006,TATAMOTORS,865.2
9/15/2006,TATAMOTORS,869.65
9/18/2006,TATAMOTORS,860.2
9/19/2006,TATAMOTORS,831.4
9/20/2006,TATAMOTORS,842.25
9/21/2006,TATAMOTORS,847.45
9/22/2006,TATAMOTORS,835.8
9/25/2006,TATAMOTORS,847.65
9/26/2006,TATAMOTORS,857.95
9/27/2006,TATAMOTORS,852.3
9/28/2006,TATAMOTORS,841.6
9/29/2006,TATAMOTORS,861.7
10/3/2006,TATAMOTORS,869.85
10/4/2006,TATAMOTORS,880.15
10/5/2006,TATAMOTORS,893.7
10/6/2006,TATAMOTORS,893.2
10/9/2006,TATAMOTORS,900.65
10/10/2006,TATAMOTORS,910.15
10/11/2006,TATAMOTORS,880.65
10/12/2006,TATAMOTORS,902.15
10/13/2006,TATAMOTORS,912.2
10/16/2006,TATAMOTORS,905.1
10/17/2006,TATAMOTORS,899.35
10/18/2006,TATAMOTORS,887.4
10/19/2006,TATAMOTORS,889.35
10/20/2006,TATAMOTORS,888.55
10/21/2006,TATAMOTORS,885.3
10/23/2006,TATAMOTORS,879.1
10/26/2006,TATAMOTORS,871.55
10/27/2006,TATAMOTORS,886.65
10/30/2006,TATAMOTORS,849.25
10/31/2006,TATAMOTORS,827.75
11/1/2006,TATAMOTORS,829.15
11/2/2006,TATAMOTORS,829.65
11/3/2006,TATAMOTORS,815.4
11/6/2006,TATAMOTORS,816
11/7/2006,TATAMOTORS,818.7
11/8/2006,TATAMOTORS,802.25
11/9/2006,TATAMOTORS,803.3
11/10/2006,TATAMOTORS,818.2
11/13/2006,TATAMOTORS,833.7
11/14/2006,TATAMOTORS,829.45
11/15/2006,TATAMOTORS,823.8
11/16/2006,TATAMOTORS,814.2
11/17/2006,TATAMOTORS,810.8
11/20/2006,TATAMOTORS,802.1
11/21/2006,TATAMOTORS,816.95
11/22/2006,TATAMOTORS,832.9
11/23/2006,TATAMOTORS,822.35
11/24/2006,TATAMOTORS,825.5
11/27/2006,TATAMOTORS,828.55
11/28/2006,TATAMOTORS,810.4
11/29/2006,TATAMOTORS,809.95
11/30/2006,TATAMOTORS,809.15
12/1/2006,TATAMOTORS,842.85
12/4/2006,TATAMOTORS,882.35
12/5/2006,TATAMOTORS,883
12/6/2006,TATAMOTORS,881.45
12/7/2006,TATAMOTORS,892.7
12/8/2006,TATAMOTORS,866.8
12/11/2006,TATAMOTORS,839.45
12/12/2006,TATAMOTORS,820.25
12/13/2006,TATAMOTORS,841.1
12/14/2006,TATAMOTORS,848.45
12/15/2006,TATAMOTORS,858.25
12/18/2006,TATAMOTORS,892.7
12/19/2006,TATAMOTORS,861.4
12/20/2006,TATAMOTORS,836.45
12/21/2006,TATAMOTORS,864.3
12/22/2006,TATAMOTORS,860.1
12/26/2006,TATAMOTORS,884.55
12/27/2006,TATAMOTORS,906.75
12/28/2006,TATAMOTORS,903.05
12/29/2006,TATAMOTORS,900.6
1/2/2007,TATAMOTORS,929.5
1/3/2007,TATAMOTORS,938.25
1/4/2007,TATAMOTORS,947.1
1/5/2007,TATAMOTORS,937.4
1/8/2007,TATAMOTORS,928.5
1/9/2007,TATAMOTORS,911.1
1/10/2007,TATAMOTORS,908.45
1/11/2007,TATAMOTORS,918.35
1/12/2007,TATAMOTORS,941.2
1/15/2007,TATAMOTORS,948.5
1/16/2007,TATAMOTORS,957.55
1/17/2007,TATAMOTORS,964.75
1/18/2007,TATAMOTORS,954.45
1/19/2007,TATAMOTORS,950.7
1/22/2007,TATAMOTORS,963.3
1/23/2007,TATAMOTORS,950.45
1/24/2007,TATAMOTORS,916.05
1/25/2007,TATAMOTORS,927.65
1/29/2007,TATAMOTORS,899.45
1/31/2007,TATAMOTORS,878.3
2/1/2007,TATAMOTORS,906.35
2/2/2007,TATAMOTORS,909.85
2/5/2007,TATAMOTORS,919.05
2/6/2007,TATAMOTORS,920.05
2/7/2007,TATAMOTORS,902.3
2/8/2007,TATAMOTORS,896.8
2/9/2007,TATAMOTORS,905.05
2/12/2007,TATAMOTORS,875.05
2/13/2007,TATAMOTORS,866.75
2/14/2007,TATAMOTORS,850.2
2/15/2007,TATAMOTORS,869.3
2/19/2007,TATAMOTORS,869.8
2/20/2007,TATAMOTORS,856
2/21/2007,TATAMOTORS,858.85
2/22/2007,TATAMOTORS,834.8
2/23/2007,TATAMOTORS,817
2/26/2007,TATAMOTORS,839.55
2/27/2007,TATAMOTORS,823.35
2/28/2007,TATAMOTORS,782.6
3/1/2007,TATAMOTORS,789.05
3/2/2007,TATAMOTORS,775.4
3/5/2007,TATAMOTORS,739.9
3/6/2007,TATAMOTORS,726.6
3/7/2007,TATAMOTORS,738.6
3/8/2007,TATAMOTORS,766.85
3/9/2007,TATAMOTORS,757.15
3/12/2007,TATAMOTORS,764.7
3/13/2007,TATAMOTORS,773.1
3/14/2007,TATAMOTORS,743.65
3/15/2007,TATAMOTORS,725.95
3/16/2007,TATAMOTORS,748.25
3/19/2007,TATAMOTORS,771.7
3/20/2007,TATAMOTORS,769.25
3/21/2007,TATAMOTORS,775.8
3/22/2007,TATAMOTORS,805.1
3/23/2007,TATAMOTORS,789.55
3/26/2007,TATAMOTORS,752.55
3/28/2007,TATAMOTORS,719.6
3/29/2007,TATAMOTORS,716.45
3/30/2007,TATAMOTORS,728.2
4/2/2007,TATAMOTORS,670.9
4/3/2007,TATAMOTORS,681.4
4/4/2007,TATAMOTORS,682.8
4/5/2007,TATAMOTORS,686.1
4/9/2007,TATAMOTORS,703.7
4/10/2007,TATAMOTORS,721.55
4/11/2007,TATAMOTORS,722.8
4/12/2007,TATAMOTORS,712.4
4/13/2007,TATAMOTORS,726.3
4/16/2007,TATAMOTORS,750.25
4/17/2007,TATAMOTORS,730.6
4/18/2007,TATAMOTORS,722.5
4/19/2007,TATAMOTORS,713.1
4/20/2007,TATAMOTORS,722.9
4/23/2007,TATAMOTORS,718.15
4/24/2007,TATAMOTORS,741.6
4/25/2007,TATAMOTORS,759.05
4/26/2007,TATAMOTORS,766.6
4/27/2007,TATAMOTORS,749.35
4/30/2007,TATAMOTORS,751.75
5/3/2007,TATAMOTORS,733.1
5/4/2007,TATAMOTORS,731.5
5/7/2007,TATAMOTORS,728.3
5/8/2007,TATAMOTORS,725.1
5/9/2007,TATAMOTORS,723.25
5/10/2007,TATAMOTORS,714.85
5/11/2007,TATAMOTORS,716.1
5/14/2007,TATAMOTORS,715.2
5/15/2007,TATAMOTORS,714.35
5/16/2007,TATAMOTORS,734.65
5/17/2007,TATAMOTORS,750.6
5/18/2007,TATAMOTORS,741.8
5/21/2007,TATAMOTORS,725.45
5/22/2007,TATAMOTORS,726.95
5/23/2007,TATAMOTORS,708
5/24/2007,TATAMOTORS,712.7
5/25/2007,TATAMOTORS,726.95
5/28/2007,TATAMOTORS,732.75
5/29/2007,TATAMOTORS,740.85
5/30/2007,TATAMOTORS,742.1
5/31/2007,TATAMOTORS,755.7
6/1/2007,TATAMOTORS,747.95
6/4/2007,TATAMOTORS,710.85
6/5/2007,TATAMOTORS,710.5
6/6/2007,TATAMOTORS,688
6/7/2007,TATAMOTORS,677.85
6/8/2007,TATAMOTORS,652.2
6/11/2007,TATAMOTORS,653.2
6/12/2007,TATAMOTORS,641.2
6/13/2007,TATAMOTORS,645.2
6/14/2007,TATAMOTORS,642.25
6/15/2007,TATAMOTORS,650.4
6/18/2007,TATAMOTORS,644.95
6/19/2007,TATAMOTORS,663.5
6/20/2007,TATAMOTORS,686.4
6/21/2007,TATAMOTORS,687.5
6/22/2007,TATAMOTORS,684.3
6/25/2007,TATAMOTORS,678.15
6/26/2007,TATAMOTORS,684.6
6/27/2007,TATAMOTORS,671.7
6/28/2007,TATAMOTORS,664.4
6/29/2007,TATAMOTORS,670.2
7/2/2007,TATAMOTORS,682.2
7/3/2007,TATAMOTORS,685.85
7/4/2007,TATAMOTORS,701.35
7/5/2007,TATAMOTORS,709.55
7/6/2007,TATAMOTORS,711.2
7/9/2007,TATAMOTORS,716.3
7/10/2007,TATAMOTORS,743.25
7/11/2007,TATAMOTORS,736.1
7/12/2007,TATAMOTORS,739.85
7/13/2007,TATAMOTORS,767.05
7/16/2007,TATAMOTORS,759.5
7/17/2007,TATAMOTORS,748.8
7/18/2007,TATAMOTORS,743.35
7/19/2007,TATAMOTORS,776.75
7/20/2007,TATAMOTORS,767.6
7/23/2007,TATAMOTORS,766.6
7/24/2007,TATAMOTORS,747.1
7/25/2007,TATAMOTORS,726
7/26/2007,TATAMOTORS,731.85
7/27/2007,TATAMOTORS,699.15
7/30/2007,TATAMOTORS,707.25
7/31/2007,TATAMOTORS,699.4
8/1/2007,TATAMOTORS,667.4
8/2/2007,TATAMOTORS,651.8
8/3/2007,TATAMOTORS,656.35
8/6/2007,TATAMOTORS,648.8
8/7/2007,TATAMOTORS,657.7
8/8/2007,TATAMOTORS,658.95
8/9/2007,TATAMOTORS,663.55
8/10/2007,TATAMOTORS,669.4
8/13/2007,TATAMOTORS,692.55
8/14/2007,TATAMOTORS,691.15
8/16/2007,TATAMOTORS,660.5
8/17/2007,TATAMOTORS,641.15
8/20/2007,TATAMOTORS,649.85
8/21/2007,TATAMOTORS,634.15
8/22/2007,TATAMOTORS,619.5
8/23/2007,TATAMOTORS,620.8
8/24/2007,TATAMOTORS,656.6
8/27/2007,TATAMOTORS,675.4
8/28/2007,TATAMOTORS,663.05
8/29/2007,TATAMOTORS,674.15
8/30/2007,TATAMOTORS,680.75
8/31/2007,TATAMOTORS,701.75
9/3/2007,TATAMOTORS,702.85
9/4/2007,TATAMOTORS,691.35
9/5/2007,TATAMOTORS,698.85
9/6/2007,TATAMOTORS,712.05
9/7/2007,TATAMOTORS,695.15
9/10/2007,TATAMOTORS,702.7
9/11/2007,TATAMOTORS,689.15
9/12/2007,TATAMOTORS,684.75
9/13/2007,TATAMOTORS,695
9/14/2007,TATAMOTORS,693.75
9/17/2007,TATAMOTORS,694.75
9/18/2007,TATAMOTORS,696.1
9/19/2007,TATAMOTORS,720.4
9/20/2007,TATAMOTORS,731.25
9/21/2007,TATAMOTORS,741
9/24/2007,TATAMOTORS,747.2
9/25/2007,TATAMOTORS,740.9
9/26/2007,TATAMOTORS,739.9
9/27/2007,TATAMOTORS,751.3
9/28/2007,TATAMOTORS,776.9
10/1/2007,TATAMOTORS,773.3
10/3/2007,TATAMOTORS,788.1
10/4/2007,TATAMOTORS,799.45
10/5/2007,TATAMOTORS,779.05
10/8/2007,TATAMOTORS,764.35
10/9/2007,TATAMOTORS,796.15
10/10/2007,TATAMOTORS,806.7
10/11/2007,TATAMOTORS,830.55
10/12/2007,TATAMOTORS,803.35
10/15/2007,TATAMOTORS,818.3
10/16/2007,TATAMOTORS,820.8
10/17/2007,TATAMOTORS,806.95
10/18/2007,TATAMOTORS,791.35
10/19/2007,TATAMOTORS,785.15
10/22/2007,TATAMOTORS,772.9
10/23/2007,TATAMOTORS,795.6
10/24/2007,TATAMOTORS,774.6
10/25/2007,TATAMOTORS,800.6
10/26/2007,TATAMOTORS,804.8
10/29/2007,TATAMOTORS,807.25
10/30/2007,TATAMOTORS,767.75
10/31/2007,TATAMOTORS,757.85
11/1/2007,TATAMOTORS,746.95
11/2/2007,TATAMOTORS,754.8
11/5/2007,TATAMOTORS,740.15
11/6/2007,TATAMOTORS,719.45
11/7/2007,TATAMOTORS,720.3
11/8/2007,TATAMOTORS,707.55
11/9/2007,TATAMOTORS,694.8
11/12/2007,TATAMOTORS,684.35
11/13/2007,TATAMOTORS,693.3
11/14/2007,TATAMOTORS,707.65
11/15/2007,TATAMOTORS,698.95
11/16/2007,TATAMOTORS,697.1
11/19/2007,TATAMOTORS,703.1
11/20/2007,TATAMOTORS,708.45
11/21/2007,TATAMOTORS,691.3
11/22/2007,TATAMOTORS,694.5
11/23/2007,TATAMOTORS,714.35
11/26/2007,TATAMOTORS,711.75
11/27/2007,TATAMOTORS,719.75
11/28/2007,TATAMOTORS,721.25
11/29/2007,TATAMOTORS,718.2
11/30/2007,TATAMOTORS,732.45
12/3/2007,TATAMOTORS,736.15
12/4/2007,TATAMOTORS,741.3
12/5/2007,TATAMOTORS,772.4
12/6/2007,TATAMOTORS,775.45
12/7/2007,TATAMOTORS,767.3
12/10/2007,TATAMOTORS,766.45
12/11/2007,TATAMOTORS,775.2
12/12/2007,TATAMOTORS,770.05
12/13/2007,TATAMOTORS,763.15
12/14/2007,TATAMOTORS,744.85
12/17/2007,TATAMOTORS,701.75
12/18/2007,TATAMOTORS,702.2
12/19/2007,TATAMOTORS,690.7
12/20/2007,TATAMOTORS,710.15
12/24/2007,TATAMOTORS,730.4
12/26/2007,TATAMOTORS,752.1
12/27/2007,TATAMOTORS,736.75
12/28/2007,TATAMOTORS,729.35
12/31/2007,TATAMOTORS,741.9
1/1/2008,TATAMOTORS,762.35
1/2/2008,TATAMOTORS,793.55
1/3/2008,TATAMOTORS,791.6
1/4/2008,TATAMOTORS,781.65
1/7/2008,TATAMOTORS,785.4
1/8/2008,TATAMOTORS,774.9
1/9/2008,TATAMOTORS,770.2
1/10/2008,TATAMOTORS,749.2
1/11/2008,TATAMOTORS,763.1
1/14/2008,TATAMOTORS,765.6
1/15/2008,TATAMOTORS,769
1/16/2008,TATAMOTORS,749.95
1/17/2008,TATAMOTORS,736.65
1/18/2008,TATAMOTORS,714.3
1/21/2008,TATAMOTORS,653.65
1/22/2008,TATAMOTORS,650.9
1/23/2008,TATAMOTORS,658.85
1/24/2008,TATAMOTORS,658.55
1/25/2008,TATAMOTORS,710.45
1/28/2008,TATAMOTORS,712.75
1/29/2008,TATAMOTORS,715.8
1/30/2008,TATAMOTORS,696.95
1/31/2008,TATAMOTORS,699.45
2/1/2008,TATAMOTORS,753.5
2/4/2008,TATAMOTORS,770
2/5/2008,TATAMOTORS,754
2/6/2008,TATAMOTORS,735.95
2/7/2008,TATAMOTORS,715.1
2/8/2008,TATAMOTORS,710.95
2/11/2008,TATAMOTORS,700.85
2/12/2008,TATAMOTORS,693.9
2/13/2008,TATAMOTORS,714.8
2/14/2008,TATAMOTORS,733.15
2/15/2008,TATAMOTORS,751.85
2/18/2008,TATAMOTORS,732.7
2/19/2008,TATAMOTORS,739.65
2/20/2008,TATAMOTORS,710.3
2/21/2008,TATAMOTORS,708.05
2/22/2008,TATAMOTORS,696.05
2/25/2008,TATAMOTORS,705.85
2/26/2008,TATAMOTORS,704.15
2/27/2008,TATAMOTORS,707.85
2/28/2008,TATAMOTORS,709.8
2/29/2008,TATAMOTORS,700.35
3/3/2008,TATAMOTORS,695.1
3/4/2008,TATAMOTORS,702.2
3/5/2008,TATAMOTORS,704.35
3/7/2008,TATAMOTORS,671.8
3/10/2008,TATAMOTORS,674.8
3/11/2008,TATAMOTORS,653.3
3/12/2008,TATAMOTORS,645.1
3/13/2008,TATAMOTORS,621.35
3/14/2008,TATAMOTORS,637.65
3/17/2008,TATAMOTORS,609.4
3/18/2008,TATAMOTORS,619.45
3/19/2008,TATAMOTORS,650.65
3/24/2008,TATAMOTORS,663.2
3/25/2008,TATAMOTORS,680.1
3/26/2008,TATAMOTORS,678.75
3/27/2008,TATAMOTORS,655.35
3/28/2008,TATAMOTORS,646.05
3/31/2008,TATAMOTORS,622.7
4/1/2008,TATAMOTORS,628.2
4/2/2008,TATAMOTORS,635.75
4/3/2008,TATAMOTORS,629.2
4/4/2008,TATAMOTORS,612.7
4/7/2008,TATAMOTORS,632.05
4/8/2008,TATAMOTORS,629.6
4/9/2008,TATAMOTORS,631.75
4/10/2008,TATAMOTORS,623.3
4/11/2008,TATAMOTORS,622.45
4/15/2008,TATAMOTORS,623.55
4/16/2008,TATAMOTORS,613.55
4/17/2008,TATAMOTORS,617.45
4/21/2008,TATAMOTORS,622.05
4/22/2008,TATAMOTORS,632.8
4/23/2008,TATAMOTORS,635.45
4/24/2008,TATAMOTORS,641.1
4/25/2008,TATAMOTORS,639.3
4/28/2008,TATAMOTORS,634.1
4/29/2008,TATAMOTORS,639.85
4/30/2008,TATAMOTORS,664.5
5/2/2008,TATAMOTORS,691.55
5/5/2008,TATAMOTORS,686
5/6/2008,TATAMOTORS,681.45
5/7/2008,TATAMOTORS,679.7
5/8/2008,TATAMOTORS,668.8
5/9/2008,TATAMOTORS,669.35
5/12/2008,TATAMOTORS,669.1
5/13/2008,TATAMOTORS,666.15
5/14/2008,TATAMOTORS,668.7
5/15/2008,TATAMOTORS,659.95
5/16/2008,TATAMOTORS,671.8
5/20/2008,TATAMOTORS,678.55
5/21/2008,TATAMOTORS,688.8
5/22/2008,TATAMOTORS,661.05
5/23/2008,TATAMOTORS,637.55
5/26/2008,TATAMOTORS,620.65
5/27/2008,TATAMOTORS,631.4
5/28/2008,TATAMOTORS,635.55
5/29/2008,TATAMOTORS,583.35
5/30/2008,TATAMOTORS,575.7
6/2/2008,TATAMOTORS,564.45
6/3/2008,TATAMOTORS,570.45
6/4/2008,TATAMOTORS,541.05
6/5/2008,TATAMOTORS,533
6/6/2008,TATAMOTORS,540.2
6/9/2008,TATAMOTORS,519.75
6/10/2008,TATAMOTORS,509.75
6/11/2008,TATAMOTORS,504.05
6/12/2008,TATAMOTORS,507.75
6/13/2008,TATAMOTORS,516.15
6/16/2008,TATAMOTORS,516.8
6/17/2008,TATAMOTORS,519.8
6/18/2008,TATAMOTORS,518.1
6/19/2008,TATAMOTORS,504.6
6/20/2008,TATAMOTORS,489.65
6/23/2008,TATAMOTORS,490.15
6/24/2008,TATAMOTORS,483.2
6/25/2008,TATAMOTORS,474.15
6/26/2008,TATAMOTORS,488
6/27/2008,TATAMOTORS,444.35
6/30/2008,TATAMOTORS,426.05
7/1/2008,TATAMOTORS,408.5
7/2/2008,TATAMOTORS,413.25
7/3/2008,TATAMOTORS,391.55
7/4/2008,TATAMOTORS,400.25
7/7/2008,TATAMOTORS,392.5
7/8/2008,TATAMOTORS,377.6
7/9/2008,TATAMOTORS,407.2
7/10/2008,TATAMOTORS,399.6
7/11/2008,TATAMOTORS,400.3
7/14/2008,TATAMOTORS,409.75
7/15/2008,TATAMOTORS,405.6
7/16/2008,TATAMOTORS,395.7
7/17/2008,TATAMOTORS,410.85
7/18/2008,TATAMOTORS,421.9
7/21/2008,TATAMOTORS,418.8
7/22/2008,TATAMOTORS,412.1
7/23/2008,TATAMOTORS,440.85
7/24/2008,TATAMOTORS,440.35
7/25/2008,TATAMOTORS,426.3
7/28/2008,TATAMOTORS,426.4
7/29/2008,TATAMOTORS,396.35
7/30/2008,TATAMOTORS,415.8
7/31/2008,TATAMOTORS,403.5
8/1/2008,TATAMOTORS,395.25
8/4/2008,TATAMOTORS,397
8/5/2008,TATAMOTORS,408.65
8/6/2008,TATAMOTORS,429.25
8/7/2008,TATAMOTORS,446.4
8/8/2008,TATAMOTORS,440.7
8/11/2008,TATAMOTORS,447.95
8/12/2008,TATAMOTORS,436.15
8/13/2008,TATAMOTORS,433.2
8/14/2008,TATAMOTORS,432
8/18/2008,TATAMOTORS,425.3
8/19/2008,TATAMOTORS,421.9
8/20/2008,TATAMOTORS,424.75
8/21/2008,TATAMOTORS,415.75
8/22/2008,TATAMOTORS,427.35
8/25/2008,TATAMOTORS,433.7
8/26/2008,TATAMOTORS,432.9
8/27/2008,TATAMOTORS,422.85
8/28/2008,TATAMOTORS,415.45
8/29/2008,TATAMOTORS,440.4
9/1/2008,TATAMOTORS,437.75
9/2/2008,TATAMOTORS,429.8
9/4/2008,TATAMOTORS,427.3
9/5/2008,TATAMOTORS,420.05
9/8/2008,TATAMOTORS,436.45
9/9/2008,TATAMOTORS,420.55
9/10/2008,TATAMOTORS,419.6
9/11/2008,TATAMOTORS,424.15
9/12/2008,TATAMOTORS,413.15
9/15/2008,TATAMOTORS,390.45
9/16/2008,TATAMOTORS,398.85
9/17/2008,TATAMOTORS,417.8
9/18/2008,TATAMOTORS,416.05
9/19/2008,TATAMOTORS,423.3
9/22/2008,TATAMOTORS,415.3
9/23/2008,TATAMOTORS,393.7
9/24/2008,TATAMOTORS,387.5
9/25/2008,TATAMOTORS,384
9/26/2008,TATAMOTORS,374.55
9/29/2008,TATAMOTORS,354.6
9/30/2008,TATAMOTORS,343.9
10/1/2008,TATAMOTORS,339.65
10/3/2008,TATAMOTORS,330.5
10/6/2008,TATAMOTORS,314
10/7/2008,TATAMOTORS,316.6
10/8/2008,TATAMOTORS,299.95
10/10/2008,TATAMOTORS,292.35
10/13/2008,TATAMOTORS,299.3
10/14/2008,TATAMOTORS,299.45
10/15/2008,TATAMOTORS,282.5
10/16/2008,TATAMOTORS,251
10/17/2008,TATAMOTORS,243.45
10/20/2008,TATAMOTORS,244
10/21/2008,TATAMOTORS,247.75
10/22/2008,TATAMOTORS,228.25
10/23/2008,TATAMOTORS,194.6
10/24/2008,TATAMOTORS,162.6
10/27/2008,TATAMOTORS,140
10/28/2008,TATAMOTORS,154.4
10/29/2008,TATAMOTORS,159.8
10/31/2008,TATAMOTORS,169.55
11/3/2008,TATAMOTORS,190.45
11/4/2008,TATAMOTORS,193.95
11/5/2008,TATAMOTORS,182.2
11/6/2008,TATAMOTORS,157.5
11/7/2008,TATAMOTORS,157.75
11/10/2008,TATAMOTORS,170.5
11/11/2008,TATAMOTORS,154.4
11/12/2008,TATAMOTORS,150.45
11/14/2008,TATAMOTORS,137.2
11/17/2008,TATAMOTORS,140.95
11/18/2008,TATAMOTORS,138.7
11/19/2008,TATAMOTORS,134.45
11/20/2008,TATAMOTORS,126.2
11/21/2008,TATAMOTORS,133
11/24/2008,TATAMOTORS,133.3
11/25/2008,TATAMOTORS,135.85
11/26/2008,TATAMOTORS,140.4
11/28/2008,TATAMOTORS,136.9
12/1/2008,TATAMOTORS,132.65
12/2/2008,TATAMOTORS,128.6
12/3/2008,TATAMOTORS,133.25
12/4/2008,TATAMOTORS,150.95
12/5/2008,TATAMOTORS,153.15
12/8/2008,TATAMOTORS,152.1
12/10/2008,TATAMOTORS,163.45
12/11/2008,TATAMOTORS,160.65
12/12/2008,TATAMOTORS,153.35
12/15/2008,TATAMOTORS,158.15
12/16/2008,TATAMOTORS,164.95
12/17/2008,TATAMOTORS,162.25
12/18/2008,TATAMOTORS,173.65
12/19/2008,TATAMOTORS,178.95
12/22/2008,TATAMOTORS,187.85
12/23/2008,TATAMOTORS,174.4
12/24/2008,TATAMOTORS,159.6
12/26/2008,TATAMOTORS,155.7
12/29/2008,TATAMOTORS,148.95
12/30/2008,TATAMOTORS,156.3
12/31/2008,TATAMOTORS,159.85
1/1/2009,TATAMOTORS,170.5
1/2/2009,TATAMOTORS,176.05
1/5/2009,TATAMOTORS,178.45
1/6/2009,TATAMOTORS,186.45
1/7/2009,TATAMOTORS,174.15
1/9/2009,TATAMOTORS,165.75
1/12/2009,TATAMOTORS,161.5
1/13/2009,TATAMOTORS,155.1
1/14/2009,TATAMOTORS,156.35
1/15/2009,TATAMOTORS,150.65
1/16/2009,TATAMOTORS,152.95
1/19/2009,TATAMOTORS,150.1
1/20/2009,TATAMOTORS,145.75
1/21/2009,TATAMOTORS,139.9
1/22/2009,TATAMOTORS,132.9
1/23/2009,TATAMOTORS,135.05
1/27/2009,TATAMOTORS,140.35
1/28/2009,TATAMOTORS,146.65
1/29/2009,TATAMOTORS,152.05
1/30/2009,TATAMOTORS,149.65
2/2/2009,TATAMOTORS,143.75
2/3/2009,TATAMOTORS,133.2
2/4/2009,TATAMOTORS,135.45
2/5/2009,TATAMOTORS,131.1
2/6/2009,TATAMOTORS,137.5
2/9/2009,TATAMOTORS,141.6
2/10/2009,TATAMOTORS,138.2
2/11/2009,TATAMOTORS,136.1
2/12/2009,TATAMOTORS,136.3
2/13/2009,TATAMOTORS,137.75
2/16/2009,TATAMOTORS,136.25
2/17/2009,TATAMOTORS,130.8
2/18/2009,TATAMOTORS,133.3
2/19/2009,TATAMOTORS,134.55
2/20/2009,TATAMOTORS,133.75
2/24/2009,TATAMOTORS,132.1
2/25/2009,TATAMOTORS,140.1
2/26/2009,TATAMOTORS,149.95
2/27/2009,TATAMOTORS,149.3
3/2/2009,TATAMOTORS,145.55
3/3/2009,TATAMOTORS,141.85
3/4/2009,TATAMOTORS,143.1
3/5/2009,TATAMOTORS,139.35
3/6/2009,TATAMOTORS,138.65
3/9/2009,TATAMOTORS,136.65
3/12/2009,TATAMOTORS,146.05
3/13/2009,TATAMOTORS,161.7
3/16/2009,TATAMOTORS,166.7
3/17/2009,TATAMOTORS,171.9
3/18/2009,TATAMOTORS,176.4
3/19/2009,TATAMOTORS,171.7
3/20/2009,TATAMOTORS,160.9
3/23/2009,TATAMOTORS,166.15
